1.73,3.39,0.20
1.58,3.36,0.20
1.50,3.47,0.20
1.34,3.39,0.20
1.21,3.37,0.20
1.08,3.31,0.20
0.96,3.29,0.20
0.87,3.40,0.20
0.72,3.22,0.20
0.59,3.11,0.20
0.51,3.21,0.20
0.40,3.13,0.20
0.30,3.18,0.20
0.20,3.10,0.20
0.10,3.09,0.20
-0.00,3.12,0.20
-0.10,3.06,0.20
-0.18,2.91,0.20
-0.27,2.86,0.20
-0.36,2.89,0.20
-0.45,2.82,0.20
-0.53,2.76,0.20
-0.62,2.78,0.20
-0.71,2.75,0.20
-0.82,2.82,0.20
-0.89,2.75,0.20
-1.01,2.81,0.20
-1.05,2.66,0.20
-1.13,2.62,0.20
-1.30,2.76,0.20
-1.32,2.59,0.20
-1.52,2.76,0.20
-1.57,2.65,0.20
-1.68,2.65,0.20
-1.68,2.47,0.20
-1.84,2.53,0.20
-1.89,2.44,0.20
-2.08,2.51,0.20
-2.14,2.43,0.20
-2.29,2.44,0.20
-2.38,2.38,0.20
-2.41,2.26,0.20
-2.45,2.16,0.20
-2.60,2.15,0.20
-2.57,2.00,0.20
-2.67,1.94,0.20
-2.73,1.86,0.20
-2.73,1.73,0.20
-2.80,1.66,0.20
-2.87,1.58,0.20
-2.94,1.50,0.20
-2.89,1.36,0.20
-3.02,1.31,0.20
-2.96,1.17,0.20
-3.11,1.12,0.20
-3.04,0.99,0.20
-3.19,0.93,0.20
-3.15,0.81,0.20
-3.26,0.73,0.20
-3.16,0.60,0.20
-3.25,0.51,0.20
-3.30,0.42,0.20
-3.17,0.30,0.20
-3.25,0.20,0.20
-3.33,0.10,0.20
-3.21,-0.00,0.20
-3.26,-0.10,0.20
-3.18,-0.20,0.20
-3.27,-0.31,0.20
-3.19,-0.40,0.20
-3.24,-0.51,0.20
-3.24,-0.62,0.20
-3.21,-0.72,0.20
-3.10,-0.80,0.20
-3.18,-0.92,0.20
-3.24,-1.05,0.20
-3.01,-1.08,0.20
-3.00,-1.19,0.20
-3.13,-1.35,0.20
-2.94,-1.38,0.20
-2.87,-1.46,0.20
-2.86,-1.57,0.20
-2.74,-1.62,0.20
-2.78,-1.76,0.20
-2.82,-1.92,0.20
-2.77,-2.01,0.20
-2.67,-2.07,0.20
-2.63,-2.17,0.20
-2.55,-2.25,0.20
-2.47,-2.32,0.20
-2.45,-2.45,0.20
-2.41,-2.57,0.20
-2.28,-2.59,0.20
-2.22,-2.68,0.20
-2.12,-2.73,0.20
-1.99,-2.75,0.20
-1.92,-2.83,0.20
-1.80,-2.83,0.20
-1.65,-2.79,0.20
-1.62,-2.94,0.20
-1.50,-2.94,0.20
-1.36,-2.90,0.20
-1.27,-2.93,0.20
-1.24,-3.13,0.20
-1.12,-3.11,0.20
-1.02,-3.13,0.20
-0.90,-3.10,0.20
-0.84,-3.27,0.20
-0.70,-3.14,0.20
-0.61,-3.18,0.20
-0.52,-3.30,0.20
-0.40,-3.19,0.20
-0.31,-3.27,0.20
-0.21,-3.38,0.20
-0.11,-3.35,0.20
0.00,-3.37,0.20
0.11,-3.38,0.20
0.22,-3.46,0.20
0.33,-3.49,0.20
0.46,-3.63,0.20
0.56,-3.53,0.20
0.69,-3.60,0.20
0.81,-3.60,0.20
0.92,-3.58,0.20
1.04,-3.58,0.20
1.22,-3.74,0.20
1.34,-3.72,0.20
1.51,-3.81,0.20
1.66,-3.83,0.20
1.86,-3.95,0.20
2.01,-3.94,0.20
2.17,-3.95,0.20
2.33,-3.93,0.20
2.40,-3.79,0.20
2.51,-3.69,0.20
2.54,-3.49,0.20
2.59,-3.34,0.20
2.58,-3.12,0.20
2.67,-3.02,0.20
2.84,-3.03,0.20
2.89,-2.89,0.20
2.86,-2.69,0.20
2.83,-2.49,0.20
2.87,-2.38,0.20
2.85,-2.21,0.20
2.96,-2.15,0.20
2.99,-2.03,0.20
2.92,-1.86,0.20
2.91,-1.72,0.20
2.82,-1.55,0.20
2.94,-1.50,0.20
3.03,-1.43,0.20
2.91,-1.26,0.20
2.81,-1.11,0.20
2.86,-1.03,0.20
2.96,-0.96,0.20
2.95,-0.86,0.20
2.88,-0.74,0.20
2.90,-0.65,0.20
2.76,-0.53,0.20
2.76,-0.44,0.20
2.76,-0.35,0.20
2.95,-0.28,0.20
2.94,-0.18,0.20
2.98,-0.09,0.20
2.89,0.00,0.30
2.86,0.09,0.30
2.85,0.18,0.30
2.94,0.28,0.30
2.80,0.35,0.30
2.77,0.44,0.30
2.99,0.57,0.30
2.91,0.65,0.30
3.01,0.77,0.30
2.94,0.85,0.30
2.99,0.97,0.30
3.15,1.13,0.30
3.15,1.25,0.30
3.16,1.37,0.30
3.12,1.47,0.30
3.14,1.60,0.30
3.16,1.74,0.30
3.03,1.79,0.30
3.10,1.97,0.30
3.07,2.09,0.30
3.10,2.25,0.30
3.12,2.42,0.30
3.02,2.50,0.30
3.07,2.70,0.30
3.12,2.93,0.30
3.02,3.02,0.30
2.98,3.17,0.30
2.85,3.23,0.30
2.65,3.20,0.30
2.61,3.36,0.30
2.37,3.26,0.30
2.28,3.36,0.30
2.09,3.29,0.30
1.95,3.30,0.30
1.89,3.43,0.30
1.74,3.41,0.30
1.61,3.42,0.30
1.47,3.40,0.30
1.35,3.40,0.30
1.24,3.44,0.30
1.04,3.21,0.30
0.95,3.25,0.30
0.87,3.38,0.30
0.73,3.25,0.30
0.60,3.17,0.30
0.52,3.25,0.30
0.38,3.02,0.30
0.28,3.01,0.30
0.19,2.96,0.30
0.09,2.99,0.30
-0.00,3.05,0.30
-0.10,3.08,0.30
-0.18,2.90,0.30
-0.28,2.95,0.30
-0.37,2.92,0.30
-0.44,2.76,0.30
-0.54,2.83,0.30
-0.62,2.76,0.30
-0.76,2.95,0.30
-0.81,2.80,0.30
-0.93,2.87,0.30
-0.98,2.72,0.30
-1.06,2.67,0.30
-1.15,2.65,0.30
-1.25,2.65,0.30
-1.30,2.56,0.30
-1.53,2.79,0.30
-1.56,2.63,0.30
-1.65,2.60,0.30
-1.69,2.48,0.30
-1.78,2.45,0.30
-1.96,2.52,0.30
-2.06,2.49,0.30
-2.11,2.39,0.30
-2.25,2.40,0.30
-2.30,2.30,0.30
-2.38,2.23,0.30
-2.44,2.15,0.30
-2.53,2.09,0.30
-2.59,2.01,0.30
-2.60,1.89,0.30
-2.63,1.79,0.30
-2.75,1.75,0.30
-2.77,1.64,0.30
-2.91,1.60,0.30
-2.85,1.45,0.30
-2.89,1.36,0.30
-2.95,1.28,0.30
-3.09,1.22,0.30
-3.05,1.10,0.30
-3.17,1.03,0.30
-3.12,0.91,0.30
-3.16,0.81,0.30
-3.20,0.72,0.30
-3.16,0.60,0.30
-3.15,0.50,0.30
-3.15,0.40,0.30
-3.22,0.30,0.30
-3.26,0.21,0.30
-3.27,0.10,0.30
-3.34,-0.00,0.30
-3.28,-0.10,0.30
-3.24,-0.20,0.30
-3.22,-0.30,0.30
-3.31,-0.42,0.30
-3.21,-0.51,0.30
-3.23,-0.62,0.30
-3.17,-0.71,0.30
-3.13,-0.80,0.30
-3.07,-0.89,0.30
-3.07,-1.00,0.30
-3.08,-1.11,0.30
-2.96,-1.17,0.30
-2.92,-1.27,0.30
-2.97,-1.40,0.30
-2.90,-1.48,0.30
-3.06,-1.68,0.30
-2.79,-1.65,0.30
-2.75,-1.74,0.30
-2.72,-1.85,0.30
-2.77,-2.01,0.30
-2.75,-2.13,0.30
-2.68,-2.22,0.30
-2.61,-2.30,0.30
-2.55,-2.39,0.30
-2.41,-2.41,0.30
-2.36,-2.51,0.30
-2.28,-2.59,0.30
-2.18,-2.64,0.30
-2.16,-2.79,0.30
-2.05,-2.82,0.30
-1.91,-2.81,0.30
-1.80,-2.83,0.30
-1.71,-2.90,0.30
-1.58,-2.88,0.30
-1.50,-2.95,0.30
-1.39,-2.95,0.30
-1.28,-2.95,0.30
-1.21,-3.05,0.30
-1.09,-3.03,0.30
-0.98,-3.01,0.30
-0.91,-3.13,0.30
-0.82,-3.18,0.30
-0.71,-3.16,0.30
-0.60,-3.12,0.30
-0.51,-3.22,0.30
-0.41,-3.26,0.30
-0.31,-3.27,0.30
-0.21,-3.40,0.30
-0.11,-3.37,0.30
0.00,-3.36,0.30
0.11,-3.39,0.30
0.22,-3.45,0.30
0.33,-3.48,0.30
0.44,-3.52,0.30
0.56,-3.53,0.30
0.68,-3.57,0.30
0.84,-3.75,0.30
0.93,-3.61,0.30
1.05,-3.61,0.30
1.18,-3.63,0.30
1.34,-3.72,0.30
1.52,-3.85,0.30
1.65,-3.81,0.30
1.84,-3.90,0.30
2.00,-3.92,0.30
2.16,-3.92,0.30
2.30,-3.89,0.30
2.39,-3.77,0.30
2.47,-3.63,0.30
2.55,-3.51,0.30
2.56,-3.30,0.30
2.57,-3.10,0.30
2.64,-2.99,0.30
2.78,-2.96,0.30
2.82,-2.82,0.30
2.82,-2.65,0.30
2.87,-2.53,0.30
2.90,-2.40,0.30
2.85,-2.21,0.30
2.86,-2.08,0.30
2.87,-1.95,0.30
2.88,-1.83,0.30
2.93,-1.73,0.30
2.96,-1.62,0.30
2.85,-1.45,0.30
3.01,-1.42,0.30
2.92,-1.26,0.30
2.87,-1.14,0.30
2.86,-1.03,0.30
2.97,-0.97,0.30
2.83,-0.82,0.30
2.85,-0.73,0.30
2.81,-0.63,0.30
2.83,-0.54,0.30
2.96,-0.47,0.30
3.10,-0.39,0.30
2.83,-0.27,0.30
2.79,-0.18,0.30
2.96,-0.09,0.30
2.96,0.00,0.40
2.88,0.09,0.40
2.95,0.19,0.40
2.86,0.27,0.40
2.92,0.37,0.40
2.79,0.44,0.40
2.77,0.53,0.40
2.82,0.63,0.40
2.86,0.73,0.40
2.99,0.87,0.40
2.93,0.95,0.40
2.94,1.06,0.40
3.15,1.25,0.40
2.96,1.28,0.40
3.06,1.44,0.40
3.08,1.57,0.40
3.05,1.68,0.40
3.07,1.81,0.40
3.11,1.97,0.40
3.12,2.12,0.40
3.09,2.24,0.40
3.16,2.45,0.40
3.05,2.52,0.40
3.00,2.64,0.40
3.07,2.88,0.40
2.99,2.99,0.40
2.97,3.16,0.40
2.86,3.24,0.40
2.70,3.27,0.40
2.54,3.28,0.40
2.38,3.28,0.40
2.24,3.30,0.40
2.11,3.33,0.40
1.95,3.30,0.40
1.86,3.39,0.40
1.77,3.47,0.40
1.57,3.34,0.40
1.49,3.45,0.40
1.33,3.36,0.40
1.22,3.40,0.40
1.08,3.31,0.40
0.95,3.28,0.40
0.83,3.23,0.40
0.72,3.22,0.40
0.61,3.19,0.40
0.50,3.17,0.40
0.41,3.21,0.40
0.29,3.06,0.40
0.19,2.97,0.40
0.10,3.26,0.40
-0.00,3.06,0.40
-0.09,3.01,0.40
-0.18,2.93,0.40
-0.28,2.94,0.40
-0.36,2.86,0.40
-0.44,2.81,0.40
-0.54,2.81,0.40
-0.64,2.85,0.40
-0.70,2.73,0.40
-0.81,2.79,0.40
-0.87,2.68,0.40
-1.02,2.84,0.40
-1.10,2.78,0.40
-1.13,2.60,0.40
-1.28,2.72,0.40
-1.33,2.61,0.40
-1.47,2.67,0.40
-1.54,2.61,0.40
-1.63,2.56,0.40
-1.77,2.61,0.40
-1.83,2.51,0.40
-1.84,2.37,0.40
-2.05,2.47,0.40
-2.14,2.42,0.40
-2.31,2.46,0.40
-2.26,2.26,0.40
-2.31,2.17,0.40
-2.52,2.22,0.40
-2.49,2.06,0.40
-2.56,1.98,0.40
-2.68,1.95,0.40
-2.78,1.89,0.40
-2.76,1.75,0.40
-2.69,1.59,0.40
-2.86,1.57,0.40
-2.90,1.48,0.40
-2.98,1.40,0.40
-3.03,1.31,0.40
-2.95,1.17,0.40
-3.15,1.13,0.40
-3.10,1.01,0.40
-3.11,0.90,0.40
-3.14,0.81,0.40
-3.16,0.71,0.40
-3.22,0.61,0.40
-3.24,0.51,0.40
-3.25,0.41,0.40
-3.16,0.30,0.40
-3.32,0.21,0.40
-3.33,0.10,0.40
-3.27,-0.00,0.40
-3.29,-0.10,0.40
-3.21,-0.20,0.40
-3.16,-0.30,0.40
-3.19,-0.40,0.40
-3.16,-0.50,0.40
-3.19,-0.61,0.40
-3.12,-0.70,0.40
-3.19,-0.82,0.40
-3.13,-0.91,0.40
-3.12,-1.01,0.40
-3.05,-1.10,0.40
-3.02,-1.19,0.40
-2.96,-1.28,0.40
-2.95,-1.39,0.40
-2.90,-1.48,0.40
-2.84,-1.56,0.40
-2.83,-1.67,0.40
-2.85,-1.81,0.40
-2.65,-1.80,0.40
-2.67,-1.94,0.40
-2.75,-2.13,0.40
-2.60,-2.15,0.40
-2.55,-2.24,0.40
-2.44,-2.29,0.40
-2.45,-2.45,0.40
-2.32,-2.47,0.40
-2.28,-2.58,0.40
-2.20,-2.66,0.40
-2.18,-2.81,0.40
-2.01,-2.77,0.40
-1.94,-2.86,0.40
-1.83,-2.89,0.40
-1.75,-2.96,0.40
-1.66,-3.03,0.40
-1.47,-2.88,0.40
-1.41,-3.01,0.40
-1.28,-2.95,0.40
-1.19,-3.00,0.40
-1.09,-3.02,0.40
-1.00,-3.07,0.40
-0.92,-3.16,0.40
-0.82,-3.20,0.40
-0.70,-3.13,0.40
-0.63,-3.30,0.40
-0.50,-3.18,0.40
-0.41,-3.21,0.40
-0.31,-3.28,0.40
-0.21,-3.30,0.40
-0.11,-3.40,0.40
0.00,-3.51,0.40
0.11,-3.38,0.40
0.21,-3.40,0.40
0.34,-3.57,0.40
0.46,-3.62,0.40
0.56,-3.52,0.40
0.68,-3.56,0.40
0.80,-3.58,0.40
0.92,-3.58,0.40
1.03,-3.55,0.40
1.20,-3.70,0.40
1.32,-3.66,0.40
1.48,-3.75,0.40
1.64,-3.79,0.40
1.84,-3.92,0.40
2.01,-3.94,0.40
2.19,-3.99,0.40
2.28,-3.86,0.40
2.42,-3.81,0.40
2.48,-3.65,0.40
2.50,-3.45,0.40
2.63,-3.39,0.40
2.56,-3.09,0.40
2.67,-3.03,0.40
2.79,-2.98,0.40
2.80,-2.80,0.40
2.85,-2.68,0.40
2.87,-2.53,0.40
2.86,-2.36,0.40
2.90,-2.25,0.40
2.78,-2.02,0.40
2.83,-1.92,0.40
2.88,-1.83,0.40
2.83,-1.68,0.40
2.79,-1.53,0.40
2.86,-1.46,0.40
2.80,-1.32,0.40
2.74,-1.18,0.40
2.84,-1.12,0.40
2.90,-1.05,0.40
2.82,-0.91,0.40
2.78,-0.81,0.40
2.79,-0.72,0.40
2.85,-0.64,0.40
2.79,-0.53,0.40
2.78,-0.44,0.40
2.76,-0.35,0.40
2.81,-0.27,0.40
2.75,-0.17,0.40
2.85,-0.09,0.40
2.64,0.00,0.50
2.72,0.09,0.50
2.70,0.17,0.50
2.62,0.25,0.50
2.69,0.34,0.50
2.67,0.42,0.50
2.67,0.51,0.50
2.87,0.64,0.50
2.69,0.69,0.50
2.69,0.78,0.50
2.81,0.91,0.50
2.93,1.06,0.50
2.99,1.18,0.50
2.86,1.24,0.50
2.99,1.41,0.50
3.05,1.55,0.50
2.96,1.63,0.50
3.15,1.86,0.50
3.11,1.97,0.50
3.04,2.07,0.50
3.00,2.18,0.50
3.04,2.35,0.50
3.05,2.52,0.50
3.00,2.65,0.50
3.07,2.88,0.50
3.04,3.04,0.50
2.92,3.11,0.50
2.84,3.23,0.50
2.66,3.22,0.50
2.53,3.26,0.50
2.39,3.29,0.50
2.25,3.32,0.50
2.09,3.29,0.50
1.97,3.34,0.50
1.87,3.41,0.50
1.76,3.45,0.50
1.62,3.44,0.50
1.49,3.43,0.50
1.34,3.39,0.50
1.20,3.34,0.50
1.08,3.32,0.50
0.96,3.30,0.50
0.83,3.23,0.50
0.71,3.20,0.50
0.61,3.22,0.50
0.54,3.40,0.50
0.38,3.04,0.50
0.29,3.03,0.50
0.20,3.10,0.50
0.10,3.07,0.50
-0.00,3.09,0.50
-0.09,2.98,0.50
-0.18,2.82,0.50
-0.27,2.86,0.50
-0.35,2.80,0.50
-0.44,2.78,0.50
-0.54,2.84,0.50
-0.65,2.91,0.50
-0.72,2.82,0.50
-0.79,2.73,0.50
-0.89,2.75,0.50
-0.96,2.67,0.50
-1.02,2.58,0.50
-1.13,2.61,0.50
-1.23,2.62,0.50
-1.36,2.67,0.50
-1.39,2.52,0.50
-1.48,2.51,0.50
-1.60,2.53,0.50
-1.79,2.64,0.50
-1.86,2.56,0.50
-1.87,2.41,0.50
-2.10,2.53,0.50
-2.13,2.42,0.50
-2.20,2.34,0.50
-2.32,2.32,0.50
-2.40,2.26,0.50
-2.41,2.12,0.50
-2.47,2.05,0.50
-2.53,1.96,0.50
