0.76,-2.35,0.00
0.85,-2.37,0.00
0.92,-2.33,0.00
0.97,-2.23,0.00
1.07,-2.28,0.00
1.13,-2.21,0.00
1.26,-2.29,0.00
1.32,-2.23,0.00
1.40,-2.21,0.00
1.51,-2.22,0.00
1.58,-2.17,0.00
1.59,-2.05,0.00
1.61,-1.95,0.00
1.70,-1.93,0.00
1.65,-1.76,0.00
1.72,-1.72,0.00
1.78,-1.67,0.00
1.82,-1.61,0.00
1.90,-1.57,0.00
1.97,-1.53,0.00
2.14,-1.56,0.00
2.17,-1.47,0.00
2.26,-1.43,0.00
2.23,-1.32,0.00
2.35,-1.29,0.00
2.32,-1.18,0.00
2.42,-1.14,0.00
2.44,-1.06,0.00
2.48,-0.98,0.00
2.52,-0.91,0.00
2.49,-0.81,0.00
2.58,-0.75,0.00
2.54,-0.65,0.00
2.56,-0.57,0.00
2.56,-0.49,0.00
2.65,-0.42,0.00
2.54,-0.32,0.00
2.64,-0.25,0.00
2.63,-0.17,0.00
2.68,-0.08,0.00
2.81,0.00,0.10
2.90,0.09,0.10
2.88,0.18,0.10
2.91,0.27,0.10
2.82,0.36,0.10
2.79,0.44,0.10
2.81,0.54,0.10
2.84,0.63,0.10
2.91,0.75,0.10
2.77,0.81,0.10
2.93,0.95,0.10
2.93,1.06,0.10
2.85,1.13,0.10
2.82,1.22,0.10
2.78,1.31,0.10
2.76,1.41,0.10
2.68,1.47,0.10
2.63,1.56,0.10
2.58,1.64,0.10
2.55,1.73,0.10
2.46,1.79,0.10
2.43,1.88,0.10
2.39,1.98,0.10
2.30,2.03,0.10
2.24,2.10,0.10
2.18,2.18,0.10
2.17,2.31,0.10
2.15,2.44,0.10
2.06,2.49,0.10
2.04,2.63,0.10
1.85,2.55,0.10
1.78,2.62,0.10
1.72,2.71,0.10
1.61,2.72,0.10
1.55,2.82,0.10
1.45,2.85,0.10
1.37,2.91,0.10
1.28,2.96,0.10
1.18,2.97,0.10
1.10,3.05,0.10
0.99,3.06,0.10
0.89,3.08,0.10
0.80,3.11,0.10
0.70,3.15,0.10
0.61,3.21,0.10
0.51,3.22,0.10
0.40,3.18,0.10
0.30,3.19,0.10
0.20,3.18,0.10
0.10,3.26,0.10
-0.00,3.28,0.10
-0.10,3.25,0.10
-0.20,3.23,0.10
-0.30,3.22,0.10
-0.40,3.20,0.10
-0.52,3.28,0.10
-0.62,3.26,0.10
-0.71,3.17,0.10
-0.82,3.19,0.10
-0.93,3.19,0.10
-1.01,3.12,0.10
-1.16,3.21,0.10
-1.25,3.15,0.10
-1.35,3.12,0.10
-1.39,2.95,0.10
-1.48,2.90,0.10
-1.56,2.84,0.10
-1.65,2.79,0.10
-1.72,2.71,0.10
-1.85,2.72,0.10
-1.95,2.68,0.10
-1.97,2.54,0.10
-2.04,2.47,0.10
-2.17,2.46,0.10
-2.22,2.37,0.10
-2.32,2.32,0.10
-2.36,2.22,0.10
-2.42,2.13,0.10
-2.49,2.06,0.10
-2.58,2.00,0.10
-2.67,1.94,0.10
-2.80,1.90,0.10
-2.85,1.81,0.10
-2.92,1.73,0.10
-2.87,1.58,0.10
-2.85,1.45,0.10
-2.92,1.37,0.10
-2.95,1.27,0.10
-3.00,1.19,0.10
-3.01,1.08,0.10
-3.06,0.99,0.10
-3.08,0.90,0.10
-3.09,0.79,0.10
-3.17,0.71,0.10
-3.23,0.62,0.10
-3.19,0.50,0.10
-3.20,0.40,0.10
-3.21,0.30,0.10
-3.27,0.21,0.10
-3.21,0.10,0.10
-3.23,-0.00,0.10
-3.20,-0.10,0.10
-3.20,-0.20,0.10
-3.21,-0.30,0.10
-3.16,-0.40,0.10
-3.11,-0.49,0.10
-3.08,-0.59,0.10
-3.16,-0.71,0.10
-3.11,-0.80,0.10
-3.07,-0.89,0.10
-2.96,-0.96,0.10
-2.89,-1.04,0.10
-2.83,-1.12,0.10
-2.79,-1.21,0.10
-2.70,-1.27,0.10
-2.67,-1.36,0.10
-2.65,-1.46,0.10
-2.66,-1.57,0.10
-2.58,-1.64,0.10
-2.54,-1.73,0.10
-2.48,-1.80,0.10
-2.30,-1.78,0.10
-2.17,-1.79,0.10
-2.08,-1.83,0.10
-2.11,-1.99,0.10
-2.09,-2.09,0.10
-1.91,-2.03,0.10
-1.89,-2.14,0.10
-1.76,-2.13,0.10
-1.73,-2.23,0.10
-1.56,-2.15,0.10
-1.46,-2.15,0.10
-1.40,-2.20,0.10
-1.41,-2.39,0.10
-1.41,-2.57,0.10
-1.32,-2.59,0.10
-1.27,-2.70,0.10
-1.19,-2.75,0.10
-1.12,-2.83,0.10
-0.96,-2.67,0.10
-0.93,-2.86,0.10
-0.81,-2.79,0.10
-0.74,-2.86,0.10
-0.62,-2.76,0.10
-0.53,-2.80,0.10
-0.44,-2.76,0.10
-0.36,-2.86,0.10
-0.27,-2.81,0.10
-0.18,-2.85,0.10
-0.09,-2.79,0.10
0.00,-2.79,0.10
0.08,-2.65,0.10
0.17,-2.67,0.10
0.24,-2.58,0.10
0.32,-2.54,0.10
0.42,-2.66,0.10
0.48,-2.52,0.10
0.58,-2.60,0.10
0.67,-2.59,0.10
0.77,-2.64,0.10
0.80,-2.46,0.10
0.90,-2.51,0.10
0.98,-2.47,0.10
1.06,-2.45,0.10
1.15,-2.44,0.10
1.22,-2.39,0.10
1.33,-2.42,0.10
1.42,-2.40,0.10
1.53,-2.41,0.10
1.58,-2.32,0.10
1.65,-2.27,0.10
1.59,-2.05,0.10
1.69,-2.04,0.10
1.72,-1.95,0.10
1.79,-1.91,0.10
1.80,-1.80,0.10
1.85,-1.74,0.10
1.95,-1.72,0.10
1.99,-1.64,0.10
2.19,-1.70,0.10
2.29,-1.67,0.10
2.28,-1.55,0.10
2.43,-1.54,0.10
2.45,-1.45,0.10
2.50,-1.37,0.10
2.48,-1.27,0.10
2.62,-1.23,0.10
2.55,-1.10,0.10
2.61,-1.03,0.10
2.67,-0.96,0.10
2.72,-0.88,0.10
2.65,-0.77,0.10
2.69,-0.69,0.10
2.78,-0.62,0.10
2.78,-0.53,0.10
2.73,-0.43,0.10
2.79,-0.35,0.10
2.81,-0.27,0.10
2.93,-0.18,0.10
2.76,-0.09,0.10
2.78,0.00,0.20
2.85,0.09,0.20
2.90,0.18,0.20
2.85,0.27,0.20
2.84,0.36,0.20
2.76,0.44,0.20
2.79,0.53,0.20
2.71,0.61,0.20
2.80,0.72,0.20
2.74,0.80,0.20
2.86,0.93,0.20
2.90,1.04,0.20
2.77,1.10,0.20
2.86,1.24,0.20
2.74,1.29,0.20
2.69,1.37,0.20
2.70,1.48,0.20
2.62,1.55,0.20
2.57,1.63,0.20
2.56,1.74,0.20
2.45,1.78,0.20
2.48,1.92,0.20
2.33,1.93,0.20
2.30,2.03,0.20
2.19,2.06,0.20
2.15,2.15,0.20
2.14,2.27,0.20
2.09,2.37,0.20
2.02,2.44,0.20
1.96,2.52,0.20
1.87,2.57,0.20
1.78,2.62,0.20
1.74,2.75,0.20
1.66,2.81,0.20
1.54,2.80,0.20
1.48,2.91,0.20
1.36,2.88,0.20
1.27,2.94,0.20
1.18,2.99,0.20
1.08,3.00,0.20
1.00,3.09,0.20
0.89,3.06,0.20
0.80,3.12,0.20
0.70,3.14,0.20
0.60,3.14,0.20
0.51,3.21,0.20
0.40,3.16,0.20
0.31,3.24,0.20
0.20,3.18,0.20
0.10,3.22,0.20
-0.00,3.23,0.20
-0.10,3.18,0.20
-0.20,3.18,0.20
-0.30,3.21,0.20
-0.40,3.18,0.20
-0.52,3.28,0.20
-0.61,3.18,0.20
-0.71,3.17,0.20
-0.79,3.09,0.20
-0.90,3.09,0.20
-0.99,3.06,0.20
-1.11,3.09,0.20
-1.23,3.10,0.20
-1.33,3.06,0.20
-1.37,2.90,0.20
-1.45,2.85,0.20
-1.56,2.83,0.20
-1.63,2.76,0.20
-1.72,2.71,0.20
-1.82,2.68,0.20
-1.90,2.62,0.20
-1.95,2.51,0.20
-2.03,2.45,0.20
-2.13,2.41,0.20
-2.32,2.47,0.20
-2.36,2.36,0.20
-2.34,2.20,0.20
-2.43,2.14,0.20
-2.49,2.06,0.20
-2.55,1.98,0.20
-2.69,1.95,0.20
-2.76,1.87,0.20
-2.84,1.80,0.20
-2.83,1.67,0.20
-2.91,1.60,0.20
-2.87,1.46,0.20
-2.89,1.36,0.20
-2.94,1.27,0.20
-2.98,1.18,0.20
-3.06,1.10,0.20
-3.02,0.98,0.20
-3.12,0.91,0.20
-3.10,0.80,0.20
-3.11,0.70,0.20
-3.15,0.60,0.20
-3.15,0.50,0.20
-3.33,0.42,0.20
-3.23,0.31,0.20
-3.21,0.20,0.20
-3.18,0.10,0.20
-3.18,-0.00,0.20
-3.23,-0.10,0.20
-3.25,-0.20,0.20
-3.16,-0.30,0.20
-3.20,-0.40,0.20
-3.11,-0.49,0.20
-3.10,-0.59,0.20
-3.14,-0.70,0.20
-3.06,-0.79,0.20
-2.97,-0.86,0.20
-2.90,-0.94,0.20
-2.84,-1.02,0.20
-2.79,-1.10,0.20
-2.74,-1.19,0.20
-2.71,-1.27,0.20
-2.63,-1.34,0.20
-2.54,-1.40,0.20
-2.65,-1.56,0.20
-2.56,-1.63,0.20
-2.52,-1.71,0.20
-2.43,-1.76,0.20
-2.19,-1.70,0.20
-2.18,-1.80,0.20
-2.08,-1.84,0.20
-2.03,-1.91,0.20
-2.02,-2.02,0.20
-1.94,-2.07,0.20
-1.82,-2.06,0.20
-1.74,-2.11,0.20
-1.60,-2.06,0.20
-1.53,-2.11,0.20
-1.45,-2.13,0.20
-1.36,-2.14,0.20
-1.37,-2.31,0.20
-1.31,-2.38,0.20
-1.27,-2.50,0.20
-1.19,-2.52,0.20
-1.16,-2.69,0.20
-1.08,-2.73,0.20
-0.94,-2.61,0.20
-0.87,-2.68,0.20
-0.78,-2.67,0.20
-0.69,-2.70,0.20
-0.62,-2.76,0.20
-0.52,-2.71,0.20
-0.44,-2.79,0.20
-0.35,-2.76,0.20
-0.26,-2.80,0.20
-0.19,-2.96,0.20
-0.08,-2.63,0.20
0.00,-2.72,0.20
0.08,-2.63,0.20
0.16,-2.55,0.20
0.25,-2.67,0.20
0.32,-2.54,0.20
0.41,-2.56,0.20
0.47,-2.46,0.20
0.57,-2.57,0.20
0.63,-2.46,0.20
0.72,-2.46,0.20
0.78,-2.40,0.20
0.85,-2.36,0.20
0.96,-2.43,0.20
1.01,-2.33,0.20
1.09,-2.32,0.20
1.14,-2.24,0.20
1.30,-2.37,0.20
1.35,-2.29,0.20
1.47,-2.32,0.20
1.55,-2.28,0.20
1.53,-2.11,0.20
1.59,-2.04,0.20
1.61,-1.95,0.20
1.67,-1.89,0.20
1.78,-1.89,0.20
1.83,-1.83,0.20
1.84,-1.73,0.20
1.99,-1.75,0.20
1.93,-1.59,0.20
2.08,-1.62,0.20
2.14,-1.55,0.20
2.26,-1.54,0.20
2.38,-1.51,0.20
2.38,-1.41,0.20
2.44,-1.34,0.20
2.49,-1.27,0.20
2.51,-1.18,0.20
2.60,-1.12,0.20
2.59,-1.03,0.20
2.68,-0.97,0.20
2.75,-0.90,0.20
2.65,-0.77,0.20
2.67,-0.69,0.20
2.75,-0.61,0.20
2.73,-0.52,0.20
2.74,-0.43,0.20
2.78,-0.35,0.20
2.81,-0.27,0.20
2.84,-0.18,0.20
2.77,-0.09,0.20
2.70,0.00,0.30
2.81,0.09,0.30
2.73,0.17,0.30
2.80,0.27,0.30
2.74,0.35,0.30
2.81,0.45,0.30
2.75,0.52,0.30
2.69,0.60,0.30
2.71,0.70,0.30
2.80,0.81,0.30
2.82,0.92,0.30
2.97,1.07,0.30
2.79,1.10,0.30
2.82,1.22,0.30
2.76,1.30,0.30
2.69,1.37,0.30
2.70,1.48,0.30
2.64,1.56,0.30
2.56,1.62,0.30
2.54,1.73,0.30
2.51,1.82,0.30
2.49,1.93,0.30
2.46,2.03,0.30
2.33,2.05,0.30
2.20,2.07,0.30
2.18,2.18,0.30
2.19,2.33,0.30
2.09,2.38,0.30
2.04,2.46,0.30
1.97,2.54,0.30
1.89,2.60,0.30
1.82,2.68,0.30
1.72,2.70,0.30
1.66,2.80,0.30
1.55,2.82,0.30
1.47,2.88,0.30
1.36,2.89,0.30
1.28,2.96,0.30
1.18,2.98,0.30
1.10,3.05,0.30
0.98,3.02,0.30
0.90,3.11,0.30
0.80,3.13,0.30
0.70,3.12,0.30
0.61,3.18,0.30
0.50,3.17,0.30
0.40,3.21,0.30
0.30,3.19,0.30
0.20,3.20,0.30
0.10,3.21,0.30
-0.00,3.21,0.30
-0.10,3.24,0.30
-0.20,3.21,0.30
-0.30,3.20,0.30
-0.40,3.20,0.30
-0.51,3.20,0.30
-0.62,3.24,0.30
-0.70,3.15,0.30
-0.80,3.12,0.30
-0.89,3.07,0.30
-0.99,3.04,0.30
-1.12,3.11,0.30
-1.25,3.16,0.30
-1.32,3.05,0.30
-1.36,2.88,0.30
-1.47,2.89,0.30
-1.56,2.84,0.30
-1.65,2.80,0.30
-1.78,2.80,0.30
-1.86,2.73,0.30
-1.89,2.60,0.30
-2.00,2.58,0.30
-2.05,2.48,0.30
-2.10,2.38,0.30
-2.27,2.42,0.30
-2.39,2.39,0.30
-2.39,2.24,0.30
-2.46,2.17,0.30
-2.51,2.08,0.30
-2.58,2.00,0.30
-2.76,2.00,0.30
-2.77,1.88,0.30
-2.87,1.82,0.30
-2.83,1.67,0.30
-2.83,1.56,0.30
-2.91,1.48,0.30
-2.88,1.35,0.30
-2.97,1.28,0.30
-3.00,1.19,0.30
-3.03,1.09,0.30
-3.07,1.00,0.30
-3.07,0.89,0.30
-3.13,0.80,0.30
-3.10,0.69,0.30
-3.20,0.61,0.30
-3.16,0.50,0.30
-3.16,0.40,0.30
-3.16,0.30,0.30
-3.23,0.20,0.30
-3.20,0.10,0.30
-3.21,-0.00,0.30
-3.27,-0.10,0.30
-3.17,-0.20,0.30
-3.19,-0.30,0.30
-3.10,-0.39,0.30
-2.99,-0.47,0.30
-3.07,-0.59,0.30
-3.10,-0.69,0.30
-2.97,-0.76,0.30
-2.94,-0.86,0.30
-2.88,-0.94,0.30
-2.86,-1.03,0.30
-2.81,-1.11,0.30
-2.59,-1.12,0.30
-2.55,-1.20,0.30
-2.47,-1.26,0.30
-2.64,-1.45,0.30
-2.61,-1.55,0.30
-2.57,-1.63,0.30
-2.53,-1.72,0.30
-2.34,-1.70,0.30
-2.21,-1.72,0.30
-2.25,-1.86,0.30
-2.09,-1.85,0.30
-2.00,-1.88,0.30
-2.03,-2.03,0.30
-1.91,-2.03,0.30
-1.85,-2.10,0.30
-1.72,-2.07,0.30
-1.64,-2.11,0.30
-1.50,-2.06,0.30
-1.42,-2.09,0.30
-1.39,-2.19,0.30
-1.37,-2.31,0.30
-1.32,-2.41,0.30
-1.30,-2.56,0.30
-1.18,-2.50,0.30
-1.09,-2.52,0.30
-1.09,-2.74,0.30
-0.95,-2.65,0.30
-0.87,-2.69,0.30
-0.80,-2.75,0.30
-0.70,-2.72,0.30
-0.61,-2.72,0.30
-0.53,-2.75,0.30
-0.45,-2.85,0.30
-0.35,-2.80,0.30
-0.26,-2.74,0.30
-0.17,-2.65,0.30
-0.08,-2.65,0.30
0.00,-2.71,0.30
0.08,-2.64,0.30
0.16,-2.60,0.30
0.24,-2.59,0.30
0.33,-2.61,0.30
0.40,-2.55,0.30
0.49,-2.55,0.30
0.54,-2.44,0.30
0.66,-2.55,0.30
0.71,-2.43,0.30
0.79,-2.42,0.30
0.88,-2.43,0.30
0.93,-2.34,0.30
1.05,-2.42,0.30
1.06,-2.26,0.30
1.15,-2.26,0.30
1.23,-2.23,0.30
1.40,-2.37,0.30
1.41,-2.22,0.30
1.50,-2.21,0.30
1.57,-2.16,0.30
1.56,-2.02,0.30
1.65,-1.99,0.30
1.65,-1.87,0.30
1.82,-1.94,0.30
1.79,-1.79,0.30
1.84,-1.73,0.30
1.91,-1.68,0.30
1.99,-1.64,0.30
2.11,-1.63,0.30
2.18,-1.59,0.30
2.28,-1.55,0.30
2.33,-1.48,0.30
2.42,-1.43,0.30
2.52,-1.38,0.30
2.46,-1.25,0.30
2.58,-1.22,0.30
2.50,-1.08,0.30
2.70,-1.07,0.30
2.63,-0.95,0.30
2.69,-0.87,0.30
2.63,-0.76,0.30
2.68,-0.69,0.30
2.74,-0.61,0.30
2.75,-0.52,0.30
2.76,-0.44,0.30
2.77,-0.35,0.30
2.91,-0.28,0.30
2.76,-0.17,0.30
2.82,-0.09,0.30
2.76,0.00,0.40
2.83,0.09,0.40
2.83,0.18,0.40
2.89,0.27,0.40
2.89,0.36,0.40
2.92,0.46,0.40
2.91,0.56,0.40
2.92,0.65,0.40
2.88,0.74,0.40
2.96,0.86,0.40
2.90,0.94,0.40
2.87,1.03,0.40
2.81,1.11,0.40
2.76,1.19,0.40
2.79,1.31,0.40
2.72,1.39,0.40
2.62,1.44,0.40
2.60,1.54,0.40
2.64,1.68,0.40
2.66,1.81,0.40
2.60,1.89,0.40
2.56,1.98,0.40
2.46,2.03,0.40
2.41,2.12,0.40
2.30,2.16,0.40
2.25,2.25,0.40
2.18,2.32,0.40
2.10,2.38,0.40
2.11,2.56,0.40
1.96,2.53,0.40
1.89,2.60,0.40
1.82,2.68,0.40
1.74,2.74,0.40
1.65,2.79,0.40
1.54,2.81,0.40
1.45,2.85,0.40
1.38,2.94,0.40
1.26,2.91,0.40
1.20,3.03,0.40
1.08,2.99,0.40
0.99,3.03,0.40
0.89,3.08,0.40
0.80,3.10,0.40
0.70,3.14,0.40
0.60,3.16,0.40
0.50,3.14,0.40
0.41,3.23,0.40
0.30,3.16,0.40
0.20,3.24,0.40
0.10,3.17,0.40
-0.00,3.22,0.40
-0.10,3.27,0.40
-0.20,3.21,0.40
-0.30,3.21,0.40
-0.41,3.22,0.40
-0.52,3.30,0.40
-0.63,3.29,0.40
-0.73,3.28,0.40
-0.81,3.14,0.40
-0.89,3.07,0.40
-1.07,3.29,0.40
-1.14,3.16,0.40
-1.27,3.20,0.40
-1.34,3.09,0.40
-1.44,3.05,0.40
-1.45,2.85,0.40
-1.59,2.90,0.40
-1.72,2.90,0.40
-1.80,2.83,0.40
-1.90,2.80,0.40
-1.93,2.66,0.40
-1.98,2.55,0.40
-2.07,2.50,0.40
-2.25,2.56,0.40
-2.31,2.46,0.40
-2.38,2.38,0.40
-2.47,2.31,0.40
-2.55,2.24,0.40
-2.60,2.15,0.40
-2.66,2.06,0.40
-2.71,1.97,0.40
-2.81,1.91,0.40
-2.85,1.81,0.40
-2.91,1.72,0.40
-2.94,1.62,0.40
-2.96,1.51,0.40
-3.02,1.42,0.40
-3.02,1.30,0.40
-3.11,1.23,0.40
-3.18,1.14,0.40
-3.25,1.06,0.40
-3.26,0.95,0.40
-3.22,0.83,0.40
-3.26,0.73,0.40
-3.37,0.64,0.40
-3.29,0.52,0.40
-3.32,0.42,0.40
-3.24,0.31,0.40
-3.23,0.20,0.40
-3.20,0.10,0.40
-3.18,-0.00,0.40
-3.21,-0.10,0.40
-3.22,-0.20,0.40
-3.20,-0.30,0.40
-3.15,-0.40,0.40
-3.17,-0.50,0.40
-3.12,-0.60,0.40
-3.19,-0.71,0.40
-3.01,-0.77,0.40
-2.93,-0.85,0.40
-2.88,-0.94,0.40
-2.87,-1.03,0.40
-2.80,-1.11,0.40
-2.76,-1.20,0.40
-2.71,-1.28,0.40
-2.58,-1.31,0.40
-2.69,-1.48,0.40
-2.61,-1.54,0.40
-2.54,-1.61,0.40
-2.52,-1.71,0.40
-2.41,-1.75,0.40
-2.22,-1.72,0.40
-2.17,-1.80,0.40
-2.15,-1.89,0.40
-2.04,-1.91,0.40
-1.94,-1.94,0.40
-1.87,-1.99,0.40
-1.86,-2.11,0.40
-1.74,-2.10,0.40
-1.70,-2.19,0.40
-1.51,-2.08,0.40
-1.45,-2.13,0.40
-1.36,-2.15,0.40
-1.36,-2.31,0.40
-1.42,-2.58,0.40
-1.33,-2.60,0.40
-1.27,-2.70,0.40
-1.22,-2.81,0.40
-1.07,-2.71,0.40
-0.96,-2.66,0.40
-0.84,-2.59,0.40
-0.79,-2.73,0.40
-0.70,-2.72,0.40
-0.63,-2.80,0.40
-0.52,-2.74,0.40
-0.44,-2.75,0.40
-0.35,-2.75,0.40
-0.26,-2.78,0.40
-0.18,-2.85,0.40
-0.09,-2.82,0.40
0.00,-2.75,0.40
0.09,-2.73,0.40
0.17,-2.65,0.40
0.25,-2.61,0.40
0.33,-2.59,0.40
0.42,-2.67,0.40
0.50,-2.65,0.40
0.56,-2.52,0.40
0.68,-2.64,0.40
0.72,-2.47,0.40
0.82,-2.52,0.40
0.86,-2.40,0.40
0.94,-2.37,0.40
1.00,-2.31,0.40
1.14,-2.42,0.40
1.21,-2.37,0.40
1.33,-2.42,0.40
1.44,-2.43,0.40
1.52,-2.39,0.40
1.57,-2.31,0.40
1.65,-2.28,0.40
1.65,-2.12,0.40
1.63,-1.97,0.40
1.72,-1.95,0.40
1.74,-1.85,0.40
1.88,-1.88,0.40
1.99,-1.87,0.40
2.00,-1.76,0.40
1.97,-1.63,0.40
2.19,-1.70,0.40
2.29,-1.66,0.40
2.36,-1.60,0.40
2.36,-1.50,0.40
2.42,-1.43,0.40
2.43,-1.33,0.40
2.52,-1.28,0.40
2.51,-1.18,0.40
2.51,-1.09,0.40
2.60,-1.03,0.40
2.59,-0.93,0.40
2.63,-0.85,0.40
2.74,-0.80,0.40
2.74,-0.70,0.40
2.74,-0.61,0.40
2.74,-0.52,0.40
2.84,-0.45,0.40
2.77,-0.35,0.40
2.83,-0.27,0.40
2.75,-0.17,0.40
2.80,-0.09,0.40
2.72,0.00,0.50
2.87,0.09,0.50
2.81,0.18,0.50
2.96,0.28,0.50
2.93,0.37,0.50
2.95,0.47,0.50
2.94,0.56,0.50
2.94,0.66,0.50
2.91,0.75,0.50
2.94,0.86,0.50
2.90,0.94,0.50
2.83,1.02,0.50
2.82,1.12,0.50
2.82,1.22,0.50
2.73,1.29,0.50
2.70,1.37,0.50
2.68,1.47,0.50
2.59,1.53,0.50
2.66,1.69,0.50
2.64,1.80,0.50
2.57,1.87,0.50
2.58,2.00,0.50
2.44,2.02,0.50
2.41,2.12,0.50
2.31,2.17,0.50
2.24,2.24,0.50
2.22,2.36,0.50
2.11,2.40,0.50
2.03,2.45,0.50
1.97,2.55,0.50
1.89,2.60,0.50
1.82,2.67,0.50
1.72,2.71,0.50
1.66,2.80,0.50
1.55,2.81,0.50
1.46,2.86,0.50
1.39,2.95,0.50
1.28,2.96,0.50
1.19,3.00,0.50
1.09,3.02,0.50
0.98,3.01,0.50
0.89,3.08,0.50
0.79,3.10,0.50
0.69,3.10,0.50
0.60,3.17,0.50
0.50,3.16,0.50
0.40,3.19,0.50
0.30,3.20,0.50
0.20,3.21,0.50
0.10,3.24,0.50
-0.00,3.19,0.50
-0.10,3.19,0.50
-0.20,3.18,0.50
-0.30,3.16,0.50
-0.41,3.26,0.50
-0.53,3.34,0.50
-0.63,3.31,0.50
-0.73,3.28,0.50
-0.81,3.17,0.50
-0.91,3.12,0.50
-1.03,3.17,0.50
-1.13,3.15,0.50
-1.25,3.16,0.50
-1.34,3.09,0.50
-1.44,3.06,0.50
-1.52,2.98,0.50
-1.56,2.84,0.50
-1.70,2.88,0.50
-1.82,2.87,0.50
-1.89,2.78,0.50
-2.00,2.75,0.50
-2.04,2.62,0.50
-2.16,2.61,0.50
-2.22,2.51,0.50
-2.32,2.47,0.50
-2.40,2.40,0.50
-2.44,2.29,0.50
-2.52,2.22,0.50
-2.58,2.14,0.50
-2.66,2.06,0.50
